Uix image,Uix image_link,Videotitle link,Videotitle link_link,Todaamatem link,Todaamatem link_link,Timestamp value
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=o-bFtHhxJag&index=34&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Geometria espacial - Volume do cubo e do paralelepípedo,https://www.youtube.com/watch?v=o-bFtHhxJag&index=34&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,8:14
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=T_ifAC1e6aA&index=35&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Geometria Analítica - Plano Cartesiano,https://www.youtube.com/watch?v=T_ifAC1e6aA&index=35&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,5:53
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=9D-N8lrGOe4&index=36&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Geometria analítica - Distância entre dois pontos,https://www.youtube.com/watch?v=9D-N8lrGOe4&index=36&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,7:39
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=IHwirQyhBDw&index=37&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Geometria analítica - Equação da circunferência,https://www.youtube.com/watch?v=IHwirQyhBDw&index=37&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,9:47
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=2dtHUK54j0c&index=38&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Análise Combinatória - Princípios aditivo e multiplicativo,https://www.youtube.com/watch?v=2dtHUK54j0c&index=38&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,9:00
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=fknVjaN4jj4&index=39&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Análise Combinatória - Permutação,https://www.youtube.com/watch?v=fknVjaN4jj4&index=39&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,9:52
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=MSqK8XsjZWk&index=40&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Análise Combinatória - Arranjo,https://www.youtube.com/watch?v=MSqK8XsjZWk&index=40&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,7:28
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=CNMPC0ol1mI&index=41&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Análise Combinatória - Combinação,https://www.youtube.com/watch?v=CNMPC0ol1mI&index=41&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,10:26
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=a6hkSP0IUu0&index=42&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Probabilidade,https://www.youtube.com/watch?v=a6hkSP0IUu0&index=42&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,10:02
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=H1O9tI6qCr4&index=43&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Estatística para ENEM,https://www.youtube.com/watch?v=H1O9tI6qCr4&index=43&list=PLbVzJTKmXUibKlHtH8O0dBZxDJLWuL4Nx,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,7:36
https://i.ytimg.com/vi/kFknh0BdUtk/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=yTLLBz7I7q90zs6afO9NdXktPIo,https://www.youtube.com/watch?v=kFknh0BdUtk&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=1,ENEM Questão 136/2014,https://www.youtube.com/watch?v=kFknh0BdUtk&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=1,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,4:16
https://i.ytimg.com/vi/vH9WA75oE68/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=HVH9exXw8XAa2ZOvKsL2CQMwCZY,https://www.youtube.com/watch?v=vH9WA75oE68&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=2,ENEM Questão 137/2014,https://www.youtube.com/watch?v=vH9WA75oE68&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=2,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:00
https://i.ytimg.com/vi/QQVIV75AMls/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=ghuQi18wsJoQNrVaUavw8UqK994,https://www.youtube.com/watch?v=QQVIV75AMls&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=3,ENEM Questão 138/2014,https://www.youtube.com/watch?v=QQVIV75AMls&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=3,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:35
https://i.ytimg.com/vi/d884NY3EgQI/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=m0nI6qe8p4qzvRUAVCi5H6PKJe8,https://www.youtube.com/watch?v=d884NY3EgQI&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=4,ENEM Questão 139/2014,https://www.youtube.com/watch?v=d884NY3EgQI&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=4,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:31
https://i.ytimg.com/vi/QdPzuadpJYs/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=8mGL5gEIbI4ClKkYvuxsSkSAbnA,https://www.youtube.com/watch?v=QdPzuadpJYs&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=5,ENEM Questão 140/2014,https://www.youtube.com/watch?v=QdPzuadpJYs&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=5,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:43
https://i.ytimg.com/vi/TGTZoKdxjhc/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=zwVkRstE3v3EsyEzyre-vmgFDmc,https://www.youtube.com/watch?v=TGTZoKdxjhc&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=6,ENEM Questão 141/2014,https://www.youtube.com/watch?v=TGTZoKdxjhc&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=6,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:40
https://i.ytimg.com/vi/ZVBHbWApym4/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=642Z3-ENWlY5rcA85_bLZAMrfx0,https://www.youtube.com/watch?v=ZVBHbWApym4&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=7,ENEM Questão 142/2014,https://www.youtube.com/watch?v=ZVBHbWApym4&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=7,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:49
https://i.ytimg.com/vi/ggrtsfFlkDg/hqdefault.jpg?custom=true&w=120&h=90&jpg444=true&jpgq=90&sp=68&sigh=k2HdTRQTqwdKZpH8wjIREiG90NI,https://www.youtube.com/watch?v=ggrtsfFlkDg&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=8,ENEM Questão 143/2014,https://www.youtube.com/watch?v=ggrtsfFlkDg&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=8,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:09
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=mpdtMsYLwfs&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=9,ENEM Questão 144/2014,https://www.youtube.com/watch?v=mpdtMsYLwfs&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=9,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:31
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=XB7ugH5CGUE&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=10,ENEM Questão 145/2014,https://www.youtube.com/watch?v=XB7ugH5CGUE&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=10,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:26
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=xakdgmZtPSQ&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=11,ENEM Questão 146/2014,https://www.youtube.com/watch?v=xakdgmZtPSQ&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=11,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,5:18
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=pcVr6JekyaU&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=12,ENEM Questão 147/2014,https://www.youtube.com/watch?v=pcVr6JekyaU&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=12,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:51
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=6HrGUsgAZo8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=13,ENEM Questão 148/2014,https://www.youtube.com/watch?v=6HrGUsgAZo8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=13,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:43
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=pqfLS12ifi0&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=14,ENEM Questão 149/2014,https://www.youtube.com/watch?v=pqfLS12ifi0&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=14,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:06
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=GxulUsr5ILI&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=15,ENEM Questão 153/2014,https://www.youtube.com/watch?v=GxulUsr5ILI&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=15,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:40
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=GnxFFVBNQlk&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=16,ENEM - Questão 157/2014,https://www.youtube.com/watch?v=GnxFFVBNQlk&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=16,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:55
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=24eoOhxodZ8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=17,ENEM Questão 159/2014,https://www.youtube.com/watch?v=24eoOhxodZ8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=17,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:55
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=eMy-zm3aLkw&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=18,ENEM Questão 160/2014,https://www.youtube.com/watch?v=eMy-zm3aLkw&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=18,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:23
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=WZq-EzZ-Us0&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=19,ENEM Questão 169/2014,https://www.youtube.com/watch?v=WZq-EzZ-Us0&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=19,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:05
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=aLv6_bA-kL4&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=20,ENEM Questão 172/2014,https://www.youtube.com/watch?v=aLv6_bA-kL4&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=20,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:48
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=iJMIK94-HUg&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=21,ENEM Questão 174/2013,https://www.youtube.com/watch?v=iJMIK94-HUg&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=21,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:22
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=CTrEV753UK8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=22,ENEM Questão 176/2014,https://www.youtube.com/watch?v=CTrEV753UK8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=22,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:02
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=5PmrB17ejjY&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=23,ENEM Questão 178/2014,https://www.youtube.com/watch?v=5PmrB17ejjY&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=23,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:53
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=sblBiUz6wRk&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=24,ENEM Questão 180/2014,https://www.youtube.com/watch?v=sblBiUz6wRk&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=24,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:09
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=awgre4XP-Ow&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=25,ENEM Questão 179/2014,https://www.youtube.com/watch?v=awgre4XP-Ow&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=25,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:12
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=G0nDTuowxsk&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=26,ENEM Questão 137/2013,https://www.youtube.com/watch?v=G0nDTuowxsk&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=26,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,4:00
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=q03bOvR9lrY&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=27,ENEM Questão 138/2013,https://www.youtube.com/watch?v=q03bOvR9lrY&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=27,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,4:29
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=XmjlsufhP34&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=28,ENEM Questão 140/2013,https://www.youtube.com/watch?v=XmjlsufhP34&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=28,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:39
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=0kWHgvpoI7g&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=29,ENEM Questão 139/2013,https://www.youtube.com/watch?v=0kWHgvpoI7g&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=29,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:22
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=a-02SxP0Ps8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=30,ENEM Questão 143/2013,https://www.youtube.com/watch?v=a-02SxP0Ps8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=30,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:31
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=_z1bm78ZbwI&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=31,ENEM Questão 146/2013,https://www.youtube.com/watch?v=_z1bm78ZbwI&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=31,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:34
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=0pn8WRbnAj4&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=32,ENEM Questão 149/2013,https://www.youtube.com/watch?v=0pn8WRbnAj4&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=32,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:33
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=gQkyXStwzBA&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=33,ENEM Questão 152/2013,https://www.youtube.com/watch?v=gQkyXStwzBA&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=33,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:36
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=Cso3EpSc_Po&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=34,ENEM Questão 154/2013,https://www.youtube.com/watch?v=Cso3EpSc_Po&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=34,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:14
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=Vq3GeFlko6U&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=35,ENEM Questão 159/2013,https://www.youtube.com/watch?v=Vq3GeFlko6U&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=35,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:53
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=V9RCNR6awXc&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=36,ENEM Questão 163/2013,https://www.youtube.com/watch?v=V9RCNR6awXc&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=36,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:35
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=yN-Eq2hoFmU&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=37,ENEM Questão 166/2013,https://www.youtube.com/watch?v=yN-Eq2hoFmU&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=37,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:56
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=NmZwiQbllZA&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=38,ENEM Questão 167/2013,https://www.youtube.com/watch?v=NmZwiQbllZA&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=38,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:56
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=qbz0FFn2vgw&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=39,ENEM Questão 177/2013,https://www.youtube.com/watch?v=qbz0FFn2vgw&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=39,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:50
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=mi9gO3h9yjk&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=40,ENEM Questão 180/2013,https://www.youtube.com/watch?v=mi9gO3h9yjk&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=40,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:45
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=Pdf3IWOUr_s&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=41,ENEM Questão 137/2012,https://www.youtube.com/watch?v=Pdf3IWOUr_s&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=41,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:20
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=4bUnH1FAeFg&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=42,ENEM Questão 139/2012,https://www.youtube.com/watch?v=4bUnH1FAeFg&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=42,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:39
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=hJYjQ6dFC1o&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=43,ENEM Questão 140/2012,https://www.youtube.com/watch?v=hJYjQ6dFC1o&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=43,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:21
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=PtSRp4kmprA&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=44,ENEM - Questão 143/2012,https://www.youtube.com/watch?v=PtSRp4kmprA&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=44,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:04
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=ATt23n6Bml0&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=45,ENEM - Questão 144/2012,https://www.youtube.com/watch?v=ATt23n6Bml0&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=45,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:39
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=9nb1ryETcvE&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=46,ENEM Questão 145/2012,https://www.youtube.com/watch?v=9nb1ryETcvE&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=46,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:35
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=kAU63Xkq4mc&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=47,ENEM - Questão 146/2012,https://www.youtube.com/watch?v=kAU63Xkq4mc&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=47,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,3:22
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=sQkSapjcqH8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=48,ENEM Questão 150/2012,https://www.youtube.com/watch?v=sQkSapjcqH8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=48,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,8:58
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=Oxwgsi5esg8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=49,ENEM Questão 153/2012,https://www.youtube.com/watch?v=Oxwgsi5esg8&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=49,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:36
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=ivNE3BpCtoI&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=50,ENEM - Questão 156/2012,https://www.youtube.com/watch?v=ivNE3BpCtoI&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=50,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,1:56
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=6y_ZRv9-SfY&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=51,ENEM Questão 157/2012,https://www.youtube.com/watch?v=6y_ZRv9-SfY&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=51,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,2:04
https://s.ytimg.com/yts/img/pixel-vfl3z5WfW.gif,https://www.youtube.com/watch?v=H1k6upi619Y&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=52,ENEM Questão 158/2012,https://www.youtube.com/watch?v=H1k6upi619Y&list=PLbVzJTKmXUiaI1X_FIpm03U1MWCE--JtV&index=52,Toda a Matemática,https://www.youtube.com/user/cursogustavoviegas,4:41
